mCode,mTitle,mUPC,mBrand,mIngredients,mNutrients,CurrUPC,ProductName,BrandName,ProductDesc,ProductScore,Subcatecory,Category
200,NONFAT GREEK YOGURT PLAIN,725439980081,"Delhaize America, Inc.",CULTURED PASTEURIZED SKIM MILK.,"['Total lipid (fat): 0.0g', 'Calcium, Ca: 100.0mg', 'Fatty acids, total saturated: 0.0g', 'Protein: 10.0g', 'Carbohydrate, by difference: 4.0g', 'Energy: 53.0kcal', 'Sugars, total including NLEA: 3.33g', 'Sodium, Na: 37.0mg', 'Cholesterol: 7.0mg', 'Fiber, total dietary: 0.7g']",725439980081,Yogurt,Taste of Inspirations,Nonfat Greek Plain Yogurt,90,Yogurts & Dairy Drinks,Dairy and eggs
200,"FRESH MOZZARELLA, PRE SLICED",738824814052,"Mozzarella Fresca, Inc.","PASTEURIZED MILK, VINEGAR, SALT, ENZYMES.","['Carbohydrate, by difference: 0.0g', 'Fiber, total dietary: 0.0g', 'Calcium, Ca: 357.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 714.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 17.86g', 'Total lipid (fat): 21.43g', 'Energy: 286.0kcal', 'Sugars, total including NLEA: 0.0g', 'Sodium, Na: 357.0mg', 'Cholesterol: 71.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 14.29g']",738824814052,Mozzarella,Galbani,Fresh Pre-Sliced Mozzarella Log,34,Cheese & Substitutes,Dairy and eggs
200,ORGANIC EGGS,815652002148,Pete and Gerry's Organics,,"['Carbohydrate, by difference: 0.0g', 'Fiber, total dietary: 0.0g', 'Protein: 12.0g', 'Total lipid (fat): 10.0g', 'Energy: 140.0kcal', 'Sugars, total including NLEA: 0.0g', 'Calcium, Ca: 56.0mg', 'Iron, Fe: 2.0mg', 'Potassium, K: 138.0mg', 'Sodium, Na: 140.0mg', 'Cholesterol: 370.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 3.0g']",815652002148,Eggs,Pete and Gerrys,"Eggs, Organic, Free Range, Large",90,Eggs & Substitutes,Dairy and eggs
200,ORGANIC EGGS,815652002209,Pete and Gerry's Organics,,"['Carbohydrate, by difference: 0.0g', 'Calcium, Ca: 40.0mg', 'Iron, Fe: 1.44mg', 'Phosphorus, P: 200.0mg', 'Zinc, Zn: 1.2mg', 'Vitamin A, IU: 600.0IU', 'Vitamin D: 80.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Thiamin: 0.0mg', 'Riboflavin: 0.51mg', 'Vitamin B-6: 0.16mg', 'Folate, total: 48.0µg', 'Vitamin B-12: 0.96µg', 'Protein: 12.0g', 'Total lipid (fat): 10.0g', 'Energy: 140.0kcal', 'Potassium, K: 140.0mg', 'Sodium, Na: 140.0mg', 'Cholesterol: 370.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 3.0g']",815652002209,Eggs,Pete And Gerry's,Large Organic Eggs,90,Eggs & Substitutes,Dairy and eggs
200,EGGS,815652004180,Pete and Gerry's Organics,,"['Carbohydrate, by difference: 0.0g', 'Fiber, total dietary: 0.0g', 'Protein: 12.0g', 'Total lipid (fat): 10.0g', 'Energy: 140.0kcal', 'Sugars, total including NLEA: 0.0g', 'Calcium, Ca: 56.0mg', 'Iron, Fe: 2.0mg', 'Potassium, K: 138.0mg', 'Sodium, Na: 140.0mg', 'Cholesterol: 370.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 3.0g']",815652004180,Eggs,Nellies,"Eggs, Free Range, Brown, Large",90,Eggs & Substitutes,Dairy and eggs
200,FRESH LARGE BROWN EGGS,815652004210,Pete and Gerry's Organics,,"['Carbohydrate, by difference: 0.0g', 'Calcium, Ca: 40.0mg', 'Iron, Fe: 1.44mg', 'Vitamin A, IU: 600.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 12.0g', 'Total lipid (fat): 10.0g', 'Energy: 140.0kcal', 'Sodium, Na: 140.0mg', 'Cholesterol: 370.0mg', 'Fatty acids, total saturated: 3.0g']",815652004210,Eggs,Nellie's,"Eggs, Large Brown",90,Eggs & Substitutes,Dairy and eggs
200,CINNAMON BUN FUN YOGURT,818290010704,"Chobani, Inc.","LOWFAT YOGURT (CULTURED PASTEURIZED NONFAT MILK, CREAM, LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI), WATER, EVAPORATED CANE SUGAR, SUGAR, WHEAT FLOUR, VEGETABLE OIL (PALM AND PALM KERNEL), PECANS, SWEETENED CONDENSED MILK, BROWN SUGAR, FRUIT PECTIN, NATURAL FLAVORS, RICE SYRUP, SALT, BUTTER, CINNAMON, HONEY, LOCUST BEAN GUM, GUAR GUM, LEMON JUICE CONCENTRATE, CARAMEL COLOR.","['Calcium, Ca: 100.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 7.33g', 'Total lipid (fat): 4.0g', 'Carbohydrate, by difference: 16.67g', 'Energy: 127.0kcal', 'Sugars, total including NLEA: 12.67g', 'Potassium, K: 113.0mg', 'Sodium, Na: 53.0mg', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.0g', 'Fiber, total dietary: 0.7g']",818290010704,Yogurt,Chobani,Cinnamon Greek Yogurt,37,Yogurts & Dairy Drinks,Dairy and eggs
200,LOW-FAT GREEK YOGURT,818290010735,"Chobani, Inc.","LOWFAT YOGURT (CULTURED PASTEURIZED NONFAT MILK, CREAM, LIVE AND ACTIVE CULTURES: S.THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI), WATER, EVAPORATED CANE SUGAR, SUGAR, WHEAT FLOUR, BROWN SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, PALM OIL, MILK, VANILLA EXTRACT, WHEAT BRAN, FRUIT PECTIN, NATURAL FLAVORS, HONEY, BAKING SODA, LOCUST BEAN GUM, SALT, GUAR GUM, LEMON JUICE CONCENTRATE, WHEAT GERM, SUNFLOWER LECITHIN, ORGANIC SOY LECITHIN, VANILLA.","['Calcium, Ca: 100.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 8.0g', 'Total lipid (fat): 3.0g', 'Carbohydrate, by difference: 16.0g', 'Energy: 120.0kcal', 'Sugars, total including NLEA: 12.67g', 'Potassium, K: 113.0mg', 'Sodium, Na: 60.0mg', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.67g', 'Fiber, total dietary: 0.7g']",818290010735,Yogurt,Chobani,S'Mores Sweet Vanilla Low-fat Greek Yogurt,51,Yogurts & Dairy Drinks,Dairy and eggs
200,LOW-FAT GREEK YOGURT,818290011046,"Chobani, Inc.","LOWFAT YOGURT (CULTURED PASTEURIZED NONFAT MILK, CREAM, LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI), EVAPORATED CANE SUGAR, WATER, SUGAR, WHEAT FLOUR, CHOCOLATE LIQUOR, VEGETABLE OIL (PALM KERNEL, PALM), RICE FLOUR, COCOA, FRUIT PECTIN, SKIM MILK, NATURAL FLAVORS, COCOA POWDER, COCOA BUTTER, SALT, CARAMEL COLOR, LEMON JUICE CONCENTRATE, LOCUST BEAN GUM, SUNFLOWER LECITHIN, BAKING SODA, FRUIT AND VEGETABLE JUICE CONCENTRATE (FOR COLOR), GUAR GUM, PEPPERMINT OIL, TURMERIC (FOR COLOR), VANILLA BEAN POWDER.","['Calcium, Ca: 100.0mg', 'Iron, Fe: 0.72mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 8.0g', 'Total lipid (fat): 3.33g', 'Carbohydrate, by difference: 16.67g', 'Energy: 127.0kcal', 'Sugars, total including NLEA: 12.67g', 'Fiber, total dietary: 0.7g', 'Potassium, K: 120.0mg', 'Sodium, Na: 60.0mg', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.33g']",818290011046,Yogurt,Chobani,Mint Chocolate Greek Yogurt,45,Yogurts & Dairy Drinks,Dairy and eggs
200,PEACH LOW-FAT GREEK YOGURT WITH OATMEAL PASTRY PIECES & FROSTED CINNAMON CRUNCH,818290011053,"Chobani, Inc.","LOWFAT YOGURT (CULTURED PASTEURIZED NONFAT MILK, CREAM, LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI), EVAPORATED CANE SUGAR, PEACHES, SUGAR, WATER, WHEAT FLOUR, VEGETABLE OILS (PALM, PALM KERNEL), OATS, SKIM MILK, FRUIT PECTIN, NATURAL FLAVORS, FRUIT AND VEGETABLE JUICE CONCENTRATE (FOR COLOR), SALT, CINNAMON, RAISIN PASTE, SUNFLOWER LECITHIN, LOCUST BEAN GUM, BAKING SODA, TAPIOCA SYRUP, GUAR GUM, LEMON JUICE CONCENTRATE, CARAMEL COLOR.","['Calcium, Ca: 100.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 7.33g', 'Total lipid (fat): 2.67g', 'Carbohydrate, by difference: 15.33g', 'Energy: 120.0kcal', 'Sugars, total including NLEA: 12.0g', 'Potassium, K: 120.0mg', 'Sodium, Na: 63.0mg', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.67g', 'Fiber, total dietary: 0.7g']",818290011053,Yogurt,Chobani,Perfect Peach Cobbler Yogurt,51,Yogurts & Dairy Drinks,Dairy and eggs
200,"LOW-FAT GREEK YOGURT, MADAGASCAR VANILLA & CINNAMON",818290011473,"Chobani, Inc.","LOWFAT YOGURT (CULTURED PASTEURIZED NONFAT MILK, CREAM), WATER, CANE SUGAR, NATURAL FLAVORS, FRUIT PECTIN, LOCUST BEAN GUM, GUAR GUM, CINNAMON, LEMON JUICE CONCENTRATE, VANILLA EXTRACT. 6 LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS, L. CASEI AND L. RHAMNOSUS.","['Fiber, total dietary: 0.0g', 'Calcium, Ca: 100.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 8.0g', 'Total lipid (fat): 1.67g', 'Carbohydrate, by difference: 7.33g', 'Energy: 80.0kcal', 'Sugars, total including NLEA: 6.0g', 'Potassium, K: 127.0mg', 'Sodium, Na: 37.0mg', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.0g']",818290011473,Yogurt,Chobani,Madagascar Vanilla & Cinnamon Low Fat Greek Yogurt,86,Yogurts & Dairy Drinks,Dairy and eggs
200,LOW-FAT BLENDED GREEK YOGURT,818290011480,"Chobani, Inc.","LOWFAT YOGURT (CULTURED PASTEURIZED NONFAT MILK, CREAM), WATER, EVAPORATED CANE SUGAR, BLUEBERRY PUREE, NATURAL FLAVORS, FRUIT PECTIN, GUAR GUM, FRUIT AND VEGETABLE JUICE CONCENTRATE (FOR COLOR), LEMON JUICE CONCENTRATE.","['Calcium, Ca: 100.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 8.0g', 'Total lipid (fat): 1.67g', 'Carbohydrate, by difference: 7.33g', 'Energy: 80.0kcal', 'Sugars, total including NLEA: 6.0g', 'Potassium, K: 127.0mg', 'Sodium, Na: 40.0mg', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.0g', 'Fiber, total dietary: 0.7g']",818290011480,Yogurt,Chobani,"Yogurt, Wild Blueberry Low Fat Blended Greek",86,Yogurts & Dairy Drinks,Dairy and eggs
200,LOW-FAT GREEK YOGURT,818290011503,"Chobani, Inc.","LOWFAT YOGURT (CULTURED PASTEURIZED NONFAT MILK, CREAM), WATER, CANE SUGAR, CHERRY PUREE, NATURAL FLAVORS, VEGETABLE JUICE CONCENTRATE (FOR COLOR), FRUIT PECTIN, LOCUST BEAN GUM, LEMON JUICE CONCENTRATE, GUAR GUM.","['Fiber, total dietary: 0.0g', 'Calcium, Ca: 100.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 8.0g', 'Total lipid (fat): 1.67g', 'Carbohydrate, by difference: 6.67g', 'Energy: 73.0kcal', 'Sugars, total including NLEA: 5.33g', 'Potassium, K: 133.0mg', 'Sodium, Na: 33.0mg', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.0g']",818290011503,Yogurt,Chobani,"Yogurt, Gili Cherry Low Fat Blended Greek",90,Yogurts & Dairy Drinks,Dairy and eggs
200,"LOW-FAT GREEK YOGURT, ALPHONSO MANGO",818290011510,"Chobani, Inc.","LOWFAT YOGURT (CULTURED PASTEURIZED NONFAT MILK, CREAM), WATER, CANE SUGAR, MANGO PUREE, NATURAL FLAVORS, FRUIT PECTIN, GUAR GUM, FRUIT AND VEGETABLE JUICE CONCENTRATE (FOR COLOR), LEMON JUICE CONCENTRATE. 6 LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS, L. CASEI AND L. RHAMNOSUS.","['Calcium, Ca: 100.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 67.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 8.0g', 'Total lipid (fat): 1.67g', 'Carbohydrate, by difference: 7.33g', 'Energy: 80.0kcal', 'Sugars, total including NLEA: 6.0g', 'Potassium, K: 133.0mg', 'Sodium, Na: 37.0mg', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.0g', 'Fiber, total dietary: 0.7g']",818290011510,Yogurt ,Chobani,"Yogurt, Low Fat Greek Mango",87,Yogurts & Dairy Drinks,Dairy and eggs
200,COOKIES & CREAM,818290011565,"Chobani, Inc.","LOWFAT YOGURT (CULTURED PASTEURIZED NONFAT MILK, CREAM LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI), EVAPORATED CANE SUGAR, WATER, CANE SUGAR, WHEAT FLOUR, COCOA, COCOA BUTTER, VEGETABLE OILS (PALM KERNEL, PALM), COCOA, SKIM MILK, FRUIT PECTIN, SALT, NATURAL FLAVORS, CARAMEL COLOR, SUNFLOWER LECITHIN, BAKING SODA, LEMON JUICE CONCENTRATE, LOCUST BEAN GUM, GUAR GUM, VANILLA EXTRACT.","['Calcium, Ca: 100.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 67.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 8.0g', 'Total lipid (fat): 3.33g', 'Carbohydrate, by difference: 17.33g', 'Energy: 127.0kcal', 'Sugars, total including NLEA: 14.0g', 'Potassium, K: 120.0mg', 'Sodium, Na: 60.0mg', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.33g', 'Fiber, total dietary: 0.7g']",818290011565,Yogurt,Chobani,"Yogurt, Flip Cookies And Cream Greek",38,Yogurts & Dairy Drinks,Dairy and eggs
200,SKYR,854074006013,"Icelandic Provisions, Inc.","SKYR (PASTEURIZED LOW-FAT MILK, LIVE AND ACTIVE CULTURE), BLUEBERRIES (PUREE AND FRUIT), CANE SUGAR, BILBERRY PUREE, PECTIN, NATURAL FLAVORS, LOCUST BEAN GUM, FRUIT AND VEGETABLE JUICE CONCENTRATE (FOR COLOR), LEMON JUICE CONCENTRATE. LIVE AND ACTIVE CULTURES: HEIRLCOOM SKYR CULTURES (STREPTOCOCCUS THERMOPHILUS ISLANDICAS TRADEMARK), L. BULGARICUS, BIFIDOBACTERIUM.","['Calcium, Ca: 93.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 1.2mg', 'Protein: 10.0g', 'Total lipid (fat): 1.33g', 'Carbohydrate, by difference: 8.67g', 'Energy: 85.0kcal', 'Sugars, total including NLEA: 8.0g', 'Fiber, total dietary: 0.7g', 'Sodium, Na: 42.0mg', 'Cholesterol: 5.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 0.67g']",854074006013,Yogurt,Icelandic Provisions,Blueberry & Bilberry Skyr,82,Yogurts & Dairy Drinks,Dairy and eggs
200,TRADITIONAL SKYR,854074006020,"Icelandic Provisions, Inc.","SKYR (PASTEURIZED LOW-FAT MILK, LIVE AND ACTIVE CULTURES), CANE SUGAR, VANILLA EXTRACT, PECTIN, LEMON JUICE CONCENTRATE, VANILLA SEEDS, LOCUST BEAN GUM., LIVE AND ACTIVE CULTURES: HEIRLOOM SKYR CULTURES (STREPTOCOCCUS THERMOPHILUS ISLANDICUS), LACTOBACILLUS BULGARICUS, BIFIDOBACTERIUM.","['Fiber, total dietary: 0.0g', 'Calcium, Ca: 100.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 10.0g', 'Total lipid (fat): 1.33g', 'Carbohydrate, by difference: 8.0g', 'Energy: 80.0kcal', 'Sugars, total including NLEA: 7.33g', 'Sodium, Na: 40.0mg', 'Cholesterol: 7.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 0.67g']",854074006020,Yogurt,Icelandic Provisions,Vanilla Skyr,85,Yogurts & Dairy Drinks,Dairy and eggs
200,STRAWBERRY LINGONBERRY TRADITIONAL ICELANDIC SKYR,854074006037,"SkyrCo, Inc.","SKYR (PASTEURIZED LOW-FAT MILK, LIVE AND ACTIVE CULTURES), STRAWBERRIES, CANE SUGAR, LINGONBERRIES, PECTIN, NATURAL FLAVORS, LOCUST BEAN GUM, FRUIT AND VEGETABLE JUICE CONCENTRATE (FOR COLOR).","['Fiber, total dietary: 0.0g', 'Calcium, Ca: 93.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 3.2mg', 'Protein: 10.0g', 'Total lipid (fat): 1.33g', 'Carbohydrate, by difference: 8.67g', 'Energy: 87.0kcal', 'Sugars, total including NLEA: 8.0g', 'Sodium, Na: 43.0mg', 'Cholesterol: 5.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 0.67g']",854074006037,Yogurt,Icelandic Provisions,Strawberry & Ligonberry Skyr,85,Yogurts & Dairy Drinks,Dairy and eggs
200,ORGANIC WHOLE MILK,888670007204,BJ's Wholesale Club / Corporate Brands,"ORGANIC GRADE A MILK, VITAMIN D3","['Fiber, total dietary: 0.0g', 'Calcium, Ca: 125.0mg', 'Iron, Fe: 0.0mg', 'Phosphorus, P: 104.0mg', 'Vitamin A, IU: 125.0IU', 'Vitamin D: 42.0IU', 'Vitamin C, total ascorbic acid: 0.5mg', 'Protein: 3.33g', 'Total lipid (fat): 3.33g', 'Carbohydrate, by difference: 5.0g', 'Energy: 62.0kcal', 'Sugars, total including NLEA: 5.0g', 'Sodium, Na: 52.0mg', 'Cholesterol: 15.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.08g']",888670007204,Milk,Wellsley Farms,Organic Whole Milk,80,Milk & Substitutes,Dairy and eggs
200,FAT FREE MILK,888670017043,BJ's Wholesale Club / Corporate Brands,"NONFAT MILK, VITAMIN A PALMITATE AND VITAMIN D3.","['Total lipid (fat): 0.0g', 'Fiber, total dietary: 0.0g', 'Calcium, Ca: 125.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 208.0IU', 'Vitamin D: 42.0IU', 'Vitamin C, total ascorbic acid: 1.0mg', 'Fatty acids, total saturated: 0.0g', 'Protein: 3.33g', 'Carbohydrate, by difference: 5.42g', 'Energy: 38.0kcal', 'Sugars, total including NLEA: 5.0g', 'Sodium, Na: 54.0mg', 'Cholesterol: 2.0mg', 'Fatty acids, total trans: 0.0g']",888670017043,Milk,Wellsley Farms,Fat Free Milk,90,Milk & Substitutes,Dairy and eggs
200,FRESH BROWN EGGS,688267040092,"Ahold Usa, Inc.",,"['Carbohydrate, by difference: 0.0g', 'Fiber, total dietary: 0.0g', 'Calcium, Ca: 32.0mg', 'Iron, Fe: 1.71mg', 'Potassium, K: 111.0mg', 'Vitamin D: 38.0IU', 'Protein: 12.7g', 'Total lipid (fat): 9.52g', 'Energy: 143.0kcal', 'Sugars, total including NLEA: 0.0g', 'Sodium, Na: 143.0mg', 'Cholesterol: 373.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 3.17g']",00688267040092A,Eggs,Stop & Shop,"Eggs, Jumbo, Brown",90,Eggs & Substitutes,Dairy and eggs
200,LARGE BROWN EGGS,688267042928,"Ahold Usa, Inc.",,"['Carbohydrate, by difference: 0.0g', 'Fiber, total dietary: 0.0g', 'Calcium, Ca: 40.0mg', 'Iron, Fe: 2.16mg', 'Potassium, K: 140.0mg', 'Vitamin D: 48.0IU', 'Protein: 12.0g', 'Total lipid (fat): 10.0g', 'Energy: 140.0kcal', 'Sugars, total including NLEA: 0.0g', 'Sodium, Na: 140.0mg', 'Cholesterol: 370.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 3.0g']",00688267042928A,Eggs,Stop & Shop,"Eggs, Large Brown",90,Eggs & Substitutes,Dairy and eggs
200,ORGANIC EGGS,815652002346,Pete and Gerry's Organics,,"['Carbohydrate, by difference: 0.0g', 'Fiber, total dietary: 0.0g', 'Protein: 12.5g', 'Total lipid (fat): 8.93g', 'Energy: 143.0kcal', 'Sugars, total including NLEA: 0.0g', 'Calcium, Ca: 50.0mg', 'Iron, Fe: 1.79mg', 'Potassium, K: 123.0mg', 'Sodium, Na: 143.0mg', 'Cholesterol: 375.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 3.57g']",00815652002346A,Eggs,Pete and Gerry's,"Eggs, Organic, Free Range, Extra Large",90,Eggs & Substitutes,Dairy and eggs
200,GLAZED DONUTS,68826708831,"Ahold USA, Inc.","ENRICHED BLEACHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, PALM OIL, SUGAR, SOYBEAN OIL, CONTAINS 2% OR LESS OF: CORNSTARCH, DOUGH CONDITIONER (LEAVENING [SODIUM BICARBONATE, SODIUM ACID PYROPHOSPHATE]), SOY FLOUR, WHEY, SALT, SOY PROTEIN CONCENTRATE, GUAR GUM, SODIUM STEAROYL LACTYLATE, SOY LECITHIN, ASCORBIC ACID, TURMERIC AND ANNATTO (COLOR), UNBLEACHED ENRICHED FLOUR, ENZYMES, CALCIUM PROPIONATE (PRESERVATIVE), YEAST, CALCIUM CARBONATE, CALCIUM SULFATE, VEGETABLE GUM (AGAR, LOCUST BEAN GUM), DEXTROSE, SODIUM PHOSPHATE, MONO-AND DIGLYCERIDES WITH ANTIOXIDANTS (TOCOPHEROLS, CITRIC ACIDS), PALM OIL WITH LECITHIN, PALM OIL WITH CITRIC ACID ADDED AS PRESERVATIVE, MALTODEXTRIN, RICE STARCH, NATURAL FLAVOR, CINNAMON, EGG.","['Vitamin D: 0.0IU', 'Cholesterol: 0.0mg', 'Protein: 5.26g', 'Total lipid (fat): 21.05g', 'Carbohydrate, by difference: 43.86g', 'Energy: 386.0kcal', 'Sugars, total including NLEA: 17.54g', 'Calcium, Ca: 211.0mg', 'Iron, Fe: 1.75mg', 'Sodium, Na: 491.0mg', 'Sugars, added: 17.5g', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 8.77g', 'Fiber, total dietary: 1.8g']",068826708831,Donuts,Ahold,Glazed Donuts,0,Pastries,Desserts
200,"DUNCAN HINES, WHIPPED FROSTING, CREAM CHEESE",644209405985,Pinnacle Foods Group LLC,"SUGAR, VEGETABLE OIL SHORTENING (PARTIALLY HYDROGENATED SOYBEAN AND COTTONSEED OILS, MONO AND DIGLYCERIDES, POLYSORBATE 60), WATER, CORN SYRUP, CREAM CHEESE POWDER (CREAM CHEESE [CREAM MILK, SKIM MILK, WHEY, CHEESE CULTURES, SALT, ENZYMES], WHEY, NATURAL FLAVOR, TOCOPHEROLS AND ASCORBYL PALMITATE [TO PROTECT FLAVOR]). CONTAINS 2% OR LESS OF: CORN STARCH, MODIFIED FOOD STARCH, CELLULOSE GUM, CELLULOSE GEL, MODIFIED GUM ACACIA, SALT, PRESERVATIVE (POTASSIUM SORBATE), SODIUM ACID PYROPHOSPHATE, CITRIC ACID, COLORED WITH (TITANIUM DIOXIDE, YELLOW 5, RED 40).","['Fiber, total dietary: 0.0g', 'Cholesterol: 0.0mg', 'Protein: 0.0g', 'Total lipid (fat): 22.86g', 'Carbohydrate, by difference: 62.86g', 'Energy: 457.0kcal', 'Sugars, total including NLEA: 57.14g', 'Sodium, Na: 200.0mg', 'Fatty acids, total trans: 5.71g', 'Fatty acids, total saturated: 7.14g']",644209405985,Frosting,Duncan Hines,Cream Cheese Whipped Frosting,0,"Cookies, Candy, & Chocolate",Desserts
200,CRISPY ALMOND BELGIAN MILK CHOCOLATE,688267033933,"Ahold USA, Inc.","SUGAR, COCOA BUTTER, WHOLE MILK POWDER, COCOA LIQUOR, ALMONDS, SOY LECITHIN (EMULSIFIER), NATURAL VANILLA FLAVORING.","['Calcium, Ca: 158.0mg', 'Iron, Fe: 3.79mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 7.89g', 'Total lipid (fat): 34.21g', 'Carbohydrate, by difference: 57.89g', 'Energy: 553.0kcal', 'Sugars, total including NLEA: 50.0g', 'Fiber, total dietary: 2.6g', 'Sodium, Na: 53.0mg', 'Cholesterol: 13.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 18.42g']",688267033933,Chocolate,Giant,"Chocolate, Belgian Milk Crispy Almond",7,"Cookies, Candy, & Chocolate",Desserts
